customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ServiceCount,ChurnFlag,Cluster,CustomerSegment,TenureBand,ARPU,ChargeRatio,ContractRiskFlag,ValueTier,AutoPayFlag
5256-SKJGO,Female,0,Yes,Yes,64,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,4,0,1,Established High-Value,49-72 months,53.4921875,1.0207097999123704,0,Medium,0
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,3,0,3,New High-Spend,0-6 months,82.8,1.085144927536232,1,High,0
9560-BBZXK,Female,0,No,No,36,No,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,1,0,2,Established Budget,25-48 months,31.2875,0.9924091090691172,0,Low,1
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,3,1,3,New High-Spend,7-12 months,106.465,0.9416240078899168,1,Premium,0
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.65,835.15,No,0,0,2,Established Budget,25-48 months,20.36951219512195,1.01376998144046,0,Low,0
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,2,0,3,New High-Spend,25-48 months,79.68888888888888,1.0691578360290015,1,High,1
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,3,0,1,Established High-Value,49-72 months,98.49017857142856,1.013299005520855,0,Premium,1
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.7,112.75,No,0,0,0,New Budget,0-6 months,18.791666666666668,1.101552106430155,1,Low,0
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,0,1,3,New High-Spend,0-6 months,76.51666666666667,0.9723371814419516,1,High,0
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,1,0,0,New Budget,7-12 months,50.05,1.0129870129870129,1,Medium,0
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.85,62.9,No,0,0,0,New Budget,0-6 months,15.725,1.3259141494435611,1,Low,0
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,3,0,3,New High-Spend,25-48 months,91.7469696969697,0.9695143097782108,0,Premium,0
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,1,3,New High-Spend,25-48 months,79.0925925925926,0.9868180753921796,1,High,0
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,0,2,Established Budget,49-72 months,23.94375,0.9835552075176194,0,Low,1
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,19.75,No,0,0,0,New Budget,0-6 months,19.75,1.0,1,Low,0
2639-UGMAZ,Male,1,No,No,71,No,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,4,0,1,Established High-Value,49-72 months,56.131690140845066,1.0056707691921665,0,Medium,0
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,1,0,3,New High-Spend,13-24 months,93.51153846153846,0.9191379097602106,1,Premium,0
6207-WIOLX,Female,0,Yes,Yes,25,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,5,1,1,Established High-Value,25-48 months,60.106,0.9749442651316008,1,Medium,1
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,1,0,2,Established Budget,49-72 months,48.65820895522388,1.0388791754854143,0,Medium,1
3091-FYHKI,Male,0,No,No,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,1,0,New Budget,0-6 months,35.45,1.0,1,Low,0
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,0,1,0,New Budget,0-6 months,40.625,1.0916923076923075,1,Medium,0
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,0,2,Established Budget,25-48 months,27.632558139534886,0.9300622790775962,0,Low,1
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,1,0,3,New High-Spend,13-24 months,77.32608695652173,0.9699184706213102,1,High,1
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.2,1277.75,No,0,0,2,Established Budget,49-72 months,19.96484375,1.011778516924281,0,Low,0
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.6,1170.55,No,0,0,2,Established Budget,49-72 months,20.5359649122807,0.9544231344239889,0,Low,0
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,0,1,3,New High-Spend,0-6 months,70.45,1.0,1,High,0
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,6,0,1,Established High-Value,49-72 months,89.24513888888889,0.986608358687448,0,High,1
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,3,1,3,New High-Spend,7-12 months,70.45625,1.009846535970904,1,High,0
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,3,0,1,Established High-Value,49-72 months,97.88934426229508,1.0322880468913544,0,Premium,1
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,2,0,1,Established High-Value,49-72 months,82.64140625,1.0200697667823144,0,High,1
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,0,2,Established Budget,49-72 months,24.735211267605635,0.9682553239949891,0,Low,1
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,4,0,1,Established High-Value,49-72 months,98.71846153846154,1.0033584241120823,0,Premium,1
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.6,61.35,No,0,0,0,New Budget,0-6 months,20.45,0.958435207823961,0,Low,0
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,0,1,0,New Budget,0-6 months,45.65,1.0,1,Medium,0
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,3,0,3,New High-Spend,25-48 months,64.33166666666666,1.0026166480996916,0,Medium,1
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,4,0,3,New High-Spend,13-24 months,71.42666666666668,0.973025947358596,1,High,0
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,3,0,3,New High-Spend,7-12 months,70.54375,0.9717373970054044,1,High,0
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,2,1,3,New High-Spend,7-12 months,93.64285714285714,1.0144927536231885,1,Premium,0
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,5,0,1,Established High-Value,49-72 months,113.29357142857144,0.9545996179331824,0,Premium,1
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,6,0,1,Established High-Value,49-72 months,84.11693548387096,1.0235750922774556,0,High,0
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,113.5,No,0,0,0,New Budget,0-6 months,18.916666666666668,1.0414096916299558,1,Low,0
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,1,0,3,New High-Spend,13-24 months,82.34285714285714,0.9824774462179044,1,High,1
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,1,0,3,New High-Spend,13-24 months,82.81590909090909,1.016109113861522,1,High,1
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.15,419.9,No,0,0,0,New Budget,13-24 months,19.08636363636364,1.0557275541795663,0,Low,0
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,3,0,3,New High-Spend,13-24 months,64.0,1.00390625,0,Medium,0
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.7,251.6,No,0,0,0,New Budget,7-12 months,25.16,1.021462639109698,0,Low,1
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,2,0,3,New High-Spend,13-24 months,58.81153846153846,0.9521941011052252,1,Medium,0
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1,1,3,New High-Spend,13-24 months,79.61749999999999,1.0349483467830567,1,High,0
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,0,3,New High-Spend,0-6 months,67.6,1.0310650887573969,1,Medium,0
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,4,0,1,Established High-Value,49-72 months,74.68396226415095,0.9895029369039348,0,High,1
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.6,233.9,No,0,0,0,New Budget,7-12 months,21.263636363636365,0.9687900812312954,0,Low,0
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.9,1363.45,No,0,0,2,Established Budget,49-72 months,19.76014492753623,1.0070776339433056,0,Low,0
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,0,1,3,New High-Spend,0-6 months,68.25,1.038827838827839,1,Medium,1
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,6,0,1,Established High-Value,49-72 months,86.86736111111111,1.0251261102095308,0,High,1
3445-HXXGF,Male,1,Yes,No,58,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,3,1,2,Established Budget,49-72 months,45.710344827586205,0.9910229330114664,1,Medium,0
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.4,321.4,No,0,0,0,New Budget,13-24 months,20.0875,1.015556938394524,1,Low,0
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,3,0,1,Established High-Value,25-48 months,82.30813953488372,1.0235925690471146,0,High,1
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,4,1,3,New High-Spend,0-6 months,121.4,0.8599670510708401,1,Premium,0
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,5,0,3,New High-Spend,13-24 months,84.41071428571429,0.9708483181722022,0,High,0
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,3,1,1,Established High-Value,49-72 months,94.3433962264151,1.0053697852085917,0,Premium,1
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.55,654.55,No,0,0,0,New Budget,25-48 months,20.4546875,1.004659689863265,0,Low,1
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.7,780.2,No,0,0,2,Established Budget,25-48 months,22.947058823529414,1.0763906690592155,1,Low,0
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,0,1,3,New High-Spend,13-24 months,76.38000000000001,0.9747316051322334,1,High,0
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,1,1,3,New High-Spend,7-12 months,71.94285714285715,1.062648927720413,1,High,1
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,4,0,3,New High-Spend,13-24 months,103.95,1.0134680134680134,1,Premium,1
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.55,1252.0,No,0,0,2,Established Budget,49-72 months,20.524590163934427,1.001238019169329,0,Low,1
6317-YPKDH,Female,0,No,No,1,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,1,1,0,New Budget,0-6 months,29.95,1.0,1,Low,1
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0,0,0,New Budget,0-6 months,45.3,1.0,1,Medium,0
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,1,1,3,New High-Spend,7-12 months,82.83125,1.0201463819512564,1,High,1
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,4,0,1,Established High-Value,25-48 months,74.34242424242424,1.0054824114458076,0,High,1
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,2,1,3,New High-Spend,13-24 months,85.51153846153846,0.9267755138757702,1,High,0
1024-GUALD,Female,0,Yes,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,0,1,0,New Budget,0-6 months,24.8,1.0,1,Low,0
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,1,0,0,New Budget,13-24 months,51.1925,1.0118669727010792,1,Medium,0
8167-GJLRN,Male,0,No,No,3,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,1,0,0,New Budget,0-6 months,27.383333333333336,1.110164333536214,1,Low,0
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,19.65,244.8,No,0,0,0,New Budget,13-24 months,18.83076923076923,1.0435049019607845,0,Low,0
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,1,0,2,Established Budget,25-48 months,59.4775,0.9516203606405784,1,Medium,1
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,3,0,1,Established High-Value,25-48 months,73.79883720930232,0.9742700931192588,0,High,1
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,3,1,3,New High-Spend,0-6 months,88.5,1.0282485875706215,1,High,0
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.75,1375.4,No,0,0,2,Established Budget,49-72 months,19.933333333333334,0.9908026755852842,0,Low,1
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,5,0,1,Established High-Value,49-72 months,112.90694444444443,0.9715965704304184,0,Premium,1
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.3,1192.7,No,0,0,2,Established Budget,49-72 months,20.215254237288136,0.9547245744948436,0,Low,1
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,4,0,3,New High-Spend,13-24 months,95.0825,1.0154339652407118,1,Premium,0
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,0,0,0,New Budget,13-24 months,24.475,0.9846782431052096,0,Low,1
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,5,0,1,Established High-Value,49-72 months,110.5042372881356,1.0076536677019825,1,Premium,0
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,5,0,1,Established High-Value,49-72 months,111.68958333333332,1.005017626979538,0,Premium,1
3645-DEYGF,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,20.75,No,0,0,0,New Budget,0-6 months,20.75,1.0,1,Low,0
9323-HGFWY,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,4,0,1,Established High-Value,25-48 months,99.30185185185184,1.026164145982135,0,Premium,1
8544-GOQSH,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,2,0,3,New High-Spend,13-24 months,79.45,1.0075519194461926,1,High,1
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,4,0,1,Established High-Value,49-72 months,104.30281690140843,1.0119573290122206,0,Premium,0
7018-WBJNK,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,1,0,3,New High-Spend,13-24 months,79.53461538461539,0.9844770056579136,1,High,1
9142-KZXOP,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,0,0,2,Established Budget,25-48 months,67.24886363636364,1.023809121478903,1,Medium,1
7674-YTAFD,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,2,0,3,New High-Spend,25-48 months,81.35909090909091,0.9826805966813787,0,High,1
6348-SNFUS,Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,5,0,1,Established High-Value,49-72 months,58.04444444444445,0.955302450229709,0,Medium,1
1285-OKIPP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,1,1,3,New High-Spend,0-6 months,79.9,1.0,1,High,0
7825-ECJRF,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,5,1,1,Established High-Value,13-24 months,101.81315789473685,1.0470159476853884,1,Premium,0
1347-KTTTA,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,5,0,1,Established High-Value,49-72 months,103.9703125,0.9853774364677416,0,Premium,1
7841-TZDMQ,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,0,1,0,New Budget,0-6 months,42.25,1.0887573964497042,1,Medium,1
4195-NZGTA,Female,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,0,0,0,New Budget,0-6 months,25.25,1.0,1,Low,0
7157-SMCFK,Male,0,No,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,1124.2,No,0,0,2,Established Budget,49-72 months,18.42950819672131,1.071650951787938,0,Low,0
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,20.0,540.05,No,0,0,0,New Budget,25-48 months,18.622413793103448,1.0739746319785206,0,Low,0
2504-DSHIH,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,1,0,3,New High-Spend,13-24 months,85.90652173913043,1.0104005870891009,1,High,0
0699-NDKJM,Female,0,Yes,No,57,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,5,0,1,Established High-Value,49-72 months,60.30614035087719,0.9741959883052844,1,Medium,1
9286-BHDQG,Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,No,4,0,1,Established High-Value,49-72 months,43.60833333333333,1.0376457099178291,0,Medium,1
0230-WEQUW,Male,0,Yes,No,66,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,5,0,1,Established High-Value,49-72 months,57.41212121212121,0.9858545339385624,0,Medium,1
2040-LDIWQ,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,5,0,1,Established High-Value,49-72 months,81.91538461538461,1.0278899427176262,0,High,1
6496-JDSSB,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,1,0,3,New High-Spend,7-12 months,78.075,1.0246557796990072,1,High,1
9408-SSNVZ,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,0,1,3,New High-Spend,0-6 months,67.0875,1.0456493385504009,1,Medium,0
4443-EMBNA,Female,0,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.75,1836.9,No,0,0,2,Established Budget,49-72 months,25.87183098591549,0.956638902498775,0,Low,1
6469-MRVET,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.2,20.2,No,0,0,0,New Budget,0-6 months,20.2,1.0,0,Low,0
0742-MOABM,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes,1,1,0,New Budget,0-6 months,44.8375,1.1162531363256205,1,Medium,0
5961-VUSRV,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.35,219.35,No,0,0,0,New Budget,7-12 months,18.279166666666665,1.058582174606793,0,Low,1
6778-JFCMK,Male,0,No,No,24,No,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,1288.75,No,3,0,3,New High-Spend,13-24 months,53.69791666666666,0.9423084384093114,0,Medium,0
6341-JVQGF,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,No,5,0,1,Established High-Value,25-48 months,82.12096774193549,0.9881763723853482,0,High,0
2232-DMLXU,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,Yes,1,1,0,New Budget,0-6 months,55.2,1.0,1,Medium,0
4811-JBUVU,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No,2,0,3,New High-Spend,25-48 months,90.77166666666668,0.9903971503589593,1,Premium,1
0945-TSONX,Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,No,5,0,1,Established High-Value,25-48 months,87.38829787234043,0.9761032320895976,0,High,1
2651-ZCBXV,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,No,5,0,1,Established High-Value,49-72 months,106.6787037037037,1.012385755079722,0,Premium,1
3316-UWXUY,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No,4,0,1,Established High-Value,49-72 months,94.95,0.984728804634018,1,Premium,1
