customerID,TenureBand,ARPU,ChargeRatio,ServiceCount,ContractRiskFlag,ValueTier,AutoPayFlag
0219-YTZUE,0-6 months,92.975,0.9120731379403065,2,1,Premium,1
0623-IIHUG,13-24 months,40.00476190476191,1.047375312462802,2,1,Medium,0
4572-DVCGN,7-12 months,84.6,0.948581560283688,1,1,High,1
3351-NGXYI,13-24 months,55.5625,0.9736782902137233,1,1,Medium,0
8984-EYLLL,49-72 months,106.615625,0.9871911363836211,4,0,Premium,0
9057-MSWCO,25-48 months,29.81851851851852,1.0312383554837907,1,1,Low,1
9833-TGFHX,25-48 months,95.63690476190476,1.015298437791747,3,0,Premium,0
9294-TDIPC,0-6 months,16.75,1.2059701492537314,0,1,Low,0
5229-DTFYB,25-48 months,96.56463414634146,1.0231489082252503,4,0,Premium,1
0104-PPXDV,49-72 months,49.630172413793105,1.0134963783849507,1,0,Medium,1
5176-LMJXE,25-48 months,20.121276595744682,1.0213069683832081,0,0,Low,0
3583-KRKMD,13-24 months,76.28055555555555,0.9950111066603549,1,1,High,1
1010-DIAUQ,0-6 months,98.51,0.9795959801035428,3,1,Premium,1
9069-LGEUL,13-24 months,61.130434782608695,0.9806899004267425,2,1,Medium,1
7302-ZHMHP,0-6 months,19.15,1.0,0,1,Low,0
9571-EDEBV,49-72 months,98.06830985915494,1.0059314792075085,3,0,Premium,1
3520-FJGCV,49-72 months,112.87013888888889,0.9976066398823623,6,0,Premium,1
6563-VRERX,25-48 months,20.916666666666668,0.9848605577689243,0,0,Low,0
0259-GBZSH,0-6 months,90.75,0.943801652892562,1,1,Premium,0
6122-EFVKN,13-24 months,34.61666666666667,1.0327395281656235,2,0,Low,0
2805-EDJPQ,49-72 months,100.14999999999999,0.9960059910134799,4,0,Premium,1
6862-CQUMB,25-48 months,98.56216216216217,0.9750191949106064,3,1,Premium,1
7156-MXBJE,25-48 months,85.1686046511628,0.9991944842651375,5,0,High,1
6158-HDPXZ,0-6 months,25.35,1.0,0,1,Low,0
9601-BRXPO,25-48 months,102.66,1.0223066432885253,4,1,Premium,1
2863-IMQDR,49-72 months,87.02786885245901,1.0301297869534916,6,0,High,0
5686-CMAWK,13-24 months,82.95588235294117,1.0457365715298705,2,0,High,0
5651-CRHKQ,25-48 months,81.44024390243902,1.0584447672242105,3,0,High,1
6905-NIQIN,0-6 months,50.65,1.0,1,1,Medium,0
8204-YJCLA,49-72 months,65.72708333333334,0.9858949570509365,6,0,Medium,1
5167-ZFFMM,0-6 months,90.85,1.0,2,1,Premium,1
6583-SZVGP,25-48 months,105.57187499999999,1.0239469555693692,4,0,Premium,1
4895-TMWIR,7-12 months,19.522727272727273,1.0218859138533178,0,1,Low,0
0533-BNWKF,49-72 months,88.63090909090909,0.9641106119350935,2,1,High,0
1708-PBBOA,25-48 months,55.915476190476184,0.9791564649023825,5,0,Medium,0
8782-LKFPK,25-48 months,92.3409090909091,0.9789810484863402,2,1,Premium,0
5522-JBWMO,0-6 months,44.0,1.0,0,1,Medium,0
3597-MVHJT,25-48 months,96.12037037037037,0.9945862633657644,2,1,Premium,1
9774-NRNAU,25-48 months,85.53888888888889,0.9913619536273299,5,1,High,1
0224-RLWWD,0-6 months,44.65,0.9921612541993281,0,1,Medium,0
9967-ATRFS,13-24 months,19.344736842105263,1.0287035777445246,0,1,Low,0
3951-NJCVI,25-48 months,93.91666666666667,1.01206743566992,2,1,Premium,0
2977-CEBSX,49-72 months,90.39318181818182,0.9962034546048827,6,0,Premium,1
0177-PXBAT,25-48 months,111.96060606060605,0.981595258072374,5,1,Premium,1
6599-CEBNN,25-48 months,74.24852941176471,0.9959793222286043,1,1,High,1
2519-ERQOJ,25-48 months,54.657575757575756,0.998946609746632,4,1,Medium,0
5876-QMYLD,13-24 months,18.047826086956523,1.1109371235846783,0,0,Low,0
2277-AXSDC,25-48 months,19.5046875,1.012577104862613,0,0,Low,1
9442-JTWDL,7-12 months,21.60909090909091,0.9278502313840976,0,0,Low,1
0979-PHULV,49-72 months,101.55942028985508,0.9792296934756549,3,1,Premium,1
3067-SVMTC,49-72 months,56.6,0.9876325088339222,2,0,Medium,1
5495-GPSRW,13-24 months,20.97,0.9394372913686219,0,0,Low,0
7606-BPHHN,49-72 months,20.399305555555557,0.9706212765957446,0,0,Low,1
4742-DRORA,49-72 months,96.86666666666666,0.9848589125946319,3,0,Premium,1
0111-KLBQG,25-48 months,89.4203125,1.0506561358751683,3,1,High,0
4800-VHZKI,0-6 months,19.9,1.0,0,1,Low,0
7989-CHGTL,0-6 months,19.6,1.0,0,1,Low,0
0334-GDDSO,0-6 months,77.89999999999999,1.0442875481386393,1,1,High,0
4163-NCJAK,25-48 months,23.17717391304348,1.0549172255311166,0,0,Low,1
5233-AOZUF,25-48 months,74.10517241379311,1.0114003862171657,0,1,High,0
5973-EJGDP,49-72 months,87.70588235294117,0.9959423205902079,3,1,High,0
1996-DBMUS,25-48 months,73.85520833333334,0.9566014583715322,0,1,High,1
7916-VCCPB,13-24 months,74.734375,0.9801379887100147,1,1,High,1
4686-GEFRM,49-72 months,97.9842857142857,1.0073043782530728,4,0,Premium,1
5249-QYHEX,25-48 months,25.6175,0.968088220942715,0,0,Low,0
0578-SKVMF,13-24 months,83.90454545454546,0.9927948426241942,2,1,High,0
5564-NEMQO,0-6 months,75.3,1.0,1,1,High,1
2233-FAGXV,0-6 months,26.45,0.9187145557655955,0,1,Low,0
5605-IYGFG,7-12 months,73.63571428571429,0.948588611892521,0,1,High,1
7663-ZTEGJ,25-48 months,97.60172413793103,1.03020721086753,4,0,Premium,1
3935-TBRZZ,25-48 months,25.238636363636363,1.0182800540297163,0,0,Low,0
8111-BKVDS,7-12 months,44.93,0.9058535499666148,3,1,Medium,1
2055-SIFSS,49-72 months,51.61000000000001,1.0007750435962022,0,1,Medium,1
2806-MLNTI,49-72 months,103.39230769230768,1.0165166282270666,4,0,Premium,1
8734-DKSTZ,7-12 months,85.86,1.00104821802935,1,1,High,0
4360-PNRQB,13-24 months,77.50277777777778,0.9754489086412672,0,1,High,1
6152-ONASV,49-72 months,58.46617647058823,0.9963025379178511,2,0,Medium,1
9063-ZGTUY,49-72 months,19.38606557377049,1.0007187856750244,0,1,Low,0
7781-HVGMK,49-72 months,66.45069444444444,0.9811786098715632,6,0,Medium,1
2181-UAESM,0-6 months,59.75,0.894560669456067,2,1,Medium,0
2957-LOLHO,7-12 months,43.24166666666667,1.0499132780882636,0,1,Medium,1
6048-NJXHX,25-48 months,21.93780487804878,0.9002723886819723,0,0,Low,0
2320-SLKMB,25-48 months,45.53076923076923,0.9762628822436223,3,1,Medium,1
4980-URKXC,25-48 months,20.001388888888886,1.0424276091938063,0,0,Low,1
4376-KFVRS,49-72 months,117.6138888888889,0.9696984010769703,6,0,Premium,1
5886-VLQVU,25-48 months,90.32,0.9947962798937112,2,1,Premium,1
3577-AMVUX,0-6 months,55.05,1.0,2,1,Medium,0
0771-WLCLA,13-24 months,117.659375,0.9599745026692519,5,1,Premium,0
5628-RKIFK,49-72 months,103.47755102040816,0.981372278321237,3,1,Premium,1
0206-TBWLC,49-72 months,112.02777777777777,1.0234068931316638,6,0,Premium,0
2937-FTHUR,13-24 months,64.81666666666666,0.999742864489586,2,1,Medium,0
1910-FMXJM,25-48 months,81.60138888888889,0.9852773475397001,1,1,High,0
7752-XUSCI,49-72 months,106.6075,0.9933635063199119,4,1,Premium,0
4110-PFEUZ,0-6 months,69.55,1.0,0,1,Medium,0
0732-OCQOC,49-72 months,24.427884615384617,1.0254674276717182,0,0,Low,1
5168-MSWXT,7-12 months,94.94375,0.9979593180172471,3,1,Premium,0
1090-ESELR,49-72 months,105.71597222222222,0.9979570521115936,5,0,Premium,1
8592-PLTMQ,49-72 months,25.66796875,0.9622888449246689,0,0,Low,0
5760-WRAHC,13-24 months,70.24545454545455,0.9929468098874077,4,1,Medium,0
8847-GEOOQ,49-72 months,59.70666666666667,1.0082626172398392,5,1,Medium,1
0256-LTHVJ,25-48 months,79.53928571428571,1.0189933096852408,1,1,High,0
4785-FCIFB,49-72 months,23.24426229508197,1.0497214189999293,0,0,Low,0
8313-NDOIA,13-24 months,103.94375000000001,1.0019842462870543,4,1,Premium,0
5149-CUZUJ,25-48 months,98.86964285714285,0.9396210739249012,4,0,Premium,1
0942-KOWSM,25-48 months,78.97666666666667,1.0230869877178912,5,0,High,1
4237-CLSMM,0-6 months,19.0,1.0526315789473684,0,1,Low,0
1452-VOQCH,0-6 months,75.1,1.0,0,1,High,0
4719-UMSIY,0-6 months,16.816666666666666,1.1684836471754212,0,1,Low,0
6614-VBEGU,13-24 months,67.25208333333333,1.0326817632663177,3,1,Medium,1
0880-TKATG,0-6 months,96.475,1.0484581497797358,3,1,Premium,0
3811-VBYBZ,7-12 months,96.17857142857143,1.0376531748978834,3,1,Premium,0
1480-BKXGA,49-72 months,116.73472222222222,0.9941343739961214,6,0,Premium,1
2996-XAUVF,49-72 months,39.996428571428574,1.001339405304045,2,0,Medium,0
9076-AXYIK,49-72 months,102.16328125,0.9993805871422126,4,0,Premium,0
5968-XQIVE,49-72 months,91.51319444444444,0.9801865244082898,2,0,Premium,0
8896-RAZCR,25-48 months,19.729545454545455,1.008639557654648,0,0,Low,0
4640-UHDOS,13-24 months,56.48846153846154,0.9904677606046163,1,1,Medium,0
4933-IKULF,13-24 months,19.447058823529414,1.0618572292800965,0,0,Low,0
3583-EKAPL,0-6 months,55.0,1.0,1,1,Medium,0
1304-BCCFO,7-12 months,62.71111111111111,1.1170269312544294,3,1,Medium,0
4104-PVRPS,13-24 months,54.80625,0.9779906488767249,2,1,Medium,0
9399-APLBT,0-6 months,74.7,1.0,1,1,High,0
2359-KMGLI,13-24 months,77.5625,1.0346494762288476,1,1,High,0
3780-DDGSE,25-48 months,78.49142857142857,0.9688956027955736,4,1,High,0
4431-EDMIQ,7-12 months,79.14999999999999,0.95641187618446,5,1,High,0
0306-JAELE,0-6 months,90.67999999999999,1.0597706219673577,3,1,Premium,0
6227-HWPWX,13-24 months,66.32,1.040410132689988,0,1,Medium,1
0486-LGCCH,7-12 months,20.522727272727273,0.9574750830564783,0,0,Low,0
0447-BEMNG,25-48 months,44.6875,1.0137062937062937,3,1,Medium,1
4612-SSVHJ,13-24 months,83.58,0.9745154343144293,1,1,High,0
5168-MQQCA,49-72 months,111.16388888888889,0.9760363827182088,5,0,Premium,1
5949-XIKAE,7-12 months,85.00625,0.982868906698037,2,1,High,0
7971-HLVXI,49-72 months,85.15069444444445,0.992358318993288,1,0,High,1
9094-AZPHK,13-24 months,94.33333333333333,1.0616607773851592,3,1,Premium,0
3649-JPUGY,49-72 months,86.13819444444444,1.0285797208942349,5,0,High,1
4472-LVYGI,0-6 months,0.0,0.0,4,0,Low,1
8372-JUXUI,0-6 months,74.35,1.0,0,1,High,0
3552-CTCYF,49-72 months,104.71825396825396,1.0007806282920915,4,0,Premium,1
6778-YSNIH,0-6 months,57.075,1.0337275514673674,2,1,Medium,0
0388-EOPEX,0-6 months,69.7,1.067431850789096,1,1,Medium,0
5756-OZRIO,49-72 months,63.97704918032787,1.0011402654640496,2,0,Medium,1
6579-JPICP,0-6 months,20.4,1.0,0,1,Low,0
8205-OTCHB,13-24 months,41.07272727272727,1.0651837096060204,3,0,Medium,1
4134-BSXLX,25-48 months,63.77321428571429,0.9549463780696105,3,1,Medium,0
0505-SPOOW,49-72 months,19.966428571428573,0.9916645798304297,0,0,Low,1
6235-VDHOM,0-6 months,26.21,1.085463563525372,1,1,Low,0
7783-YKGDV,7-12 months,103.20416666666667,0.9660462675118091,4,1,Premium,1
4374-YMUSQ,25-48 months,114.6779411764706,1.0137084674471986,6,0,Premium,1
4513-CXYIX,49-72 months,79.94366197183099,1.00946088794926,1,0,High,1
3957-HHLMR,49-72 months,64.90214285714285,1.004589326788682,2,0,Medium,1
7803-XOCCZ,49-72 months,83.20769230769231,1.0101229546084864,3,1,High,1
5736-YEJAX,49-72 months,79.74710144927536,0.9962744545710626,5,0,High,1
5609-CEBID,13-24 months,89.12,1.055879712746858,3,1,High,0
8981-FJGLA,7-12 months,77.43636363636364,1.0072787039211082,1,1,High,0
7218-HKQFK,0-6 months,83.75,1.124776119402985,3,1,High,0
4636-QRJKY,0-6 months,83.80833333333334,0.9605250074574923,1,1,High,0
1135-LMECX,0-6 months,19.85,1.0,0,1,Low,0
4332-MUOEZ,13-24 months,90.91499999999999,1.0372325798823077,4,0,Premium,1
8535-SFUTN,49-72 months,103.2811475409836,1.0306818091632741,4,1,Premium,0
5956-VKDTT,0-6 months,66.96000000000001,1.110364396654719,0,1,Medium,0
8677-HDZEE,49-72 months,105.65982142857142,0.998014179602667,4,1,Premium,1
2475-MROZF,25-48 months,95.08,0.9991586032814472,4,1,Premium,1
9412-GHEEC,25-48 months,103.29875,1.0145330897034088,4,1,Premium,1
3482-ABPKK,25-48 months,55.225,0.9832503395201447,2,0,Medium,0
6705-LXORM,0-6 months,60.52,1.1574686054196959,0,1,Medium,0
0257-ZESQC,25-48 months,71.4574074074074,1.0523751522533498,1,1,High,1
7531-GQHME,7-12 months,22.120833333333334,0.9063853833113581,0,1,Low,1
5174-ITUMV,49-72 months,104.32014925373134,1.0103513151964747,4,0,Premium,0
4109-CYRBD,25-48 months,49.724137931034484,1.0377253814147018,0,1,Medium,0
0913-XWSCN,49-72 months,85.69818181818181,0.9976874443077185,1,1,High,1
6825-UYPFK,13-24 months,76.4608695652174,0.9887410440122824,0,1,High,1
8397-MVTAZ,25-48 months,102.3529411764706,0.9774999999999999,3,1,Premium,0
0750-EBAIU,49-72 months,91.12115384615385,1.0014140092438217,3,0,Premium,0
8606-CIQUL,49-72 months,116.6548611111111,0.9922432627111077,6,0,Premium,1
3571-DPYUH,49-72 months,93.62672413793103,1.0114633495078587,3,0,Premium,1
7601-GNDYK,25-48 months,19.627142857142857,0.9986170754785647,0,0,Low,0
0356-OBMAC,49-72 months,101.89821428571429,0.9803900951579833,4,0,Premium,1
8067-NIOYM,13-24 months,20.443749999999998,1.0321002751452157,0,0,Low,1
1403-GYAFU,49-72 months,19.432142857142857,1.0317956258040801,0,0,Low,1
4234-XTNEA,0-6 months,87.225,0.9165950128976785,1,1,High,0
1297-VQDRP,49-72 months,108.5264705882353,0.9873167294506626,4,0,Premium,1
9282-IZGQK,0-6 months,85.0,1.0,1,1,High,0
5348-CAGXB,7-12 months,85.14583333333333,1.0517249816491314,2,1,High,0
0621-HJWXJ,49-72 months,79.82619047619048,1.0215945357473082,1,1,High,1
5844-QVTAT,25-48 months,59.25454545454546,0.9864222154034981,3,0,Medium,0
8905-IAZPF,49-72 months,97.74202898550725,0.9785964235936064,3,0,Premium,1
5394-MEITZ,49-72 months,82.445,0.9776214445994299,5,0,High,1
6859-QNXIQ,49-72 months,114.5625,0.9872340425531915,6,0,Premium,1
2782-LFZVW,7-12 months,54.690909090909095,1.077875664893617,1,1,Medium,0
2866-IKBTM,0-6 months,19.55,1.0,0,1,Low,0
1342-JPNKI,7-12 months,83.41,1.031650881189306,1,1,High,1
2817-NTQDO,13-24 months,45.92307692307692,0.9918760469011726,3,1,Medium,1
7129-AZJDE,25-48 months,77.85882352941177,1.0140148080991236,1,0,High,1
6986-IJDHX,25-48 months,83.74358974358974,1.030526638089406,2,1,High,0
2560-PPCHE,49-72 months,103.75769230769231,1.0124550543055195,4,0,Premium,1
4676-MQUEA,49-72 months,105.31,0.9676194093628335,4,0,Premium,1
8138-EALND,13-24 months,20.773333333333333,0.9507381258023107,0,1,Low,0
3580-HYCSP,49-72 months,110.65138888888889,0.9968243607927801,5,0,Premium,1
1352-HNSAW,49-72 months,114.17222222222222,1.012505474186171,6,0,Premium,1
2075-PUEPR,49-72 months,20.96818181818182,0.9228267938434859,0,0,Low,1
1982-FEBTD,13-24 months,22.380434782608695,1.1438562408936377,0,0,Low,1
5301-GAUUY,25-48 months,81.1296875,0.9903896153920227,1,1,High,1
5791-KAJFD,49-72 months,68.0,1.0110294117647058,3,0,Medium,1
2654-VBVPB,0-6 months,19.9,1.0,0,1,Low,1
1154-HYWWO,25-48 months,71.26842105263158,0.9906210767299312,4,0,High,0
2501-XWWTZ,7-12 months,69.09545454545454,1.0159857904085259,0,1,Medium,0
3716-UVSPD,0-6 months,49.3,1.0,1,1,Medium,0
6815-ABQFQ,49-72 months,107.7375,0.995475113122172,4,0,Premium,0
7343-EOBEU,0-6 months,29.683333333333334,0.7950589556428973,0,1,Low,0
3701-SFMUH,7-12 months,73.73571428571428,0.9452678484936551,3,1,High,1
6103-LIANB,49-72 months,99.35169491525424,1.0014927282808035,3,0,Premium,1
7319-VENRZ,7-12 months,63.707142857142856,1.0093059760062788,3,1,Medium,1
5846-NEQVZ,49-72 months,70.04788732394366,1.0114509188884868,4,0,Medium,1
6967-QIQRV,13-24 months,111.15,0.9167791273054431,4,0,Premium,0
5781-RFZRP,49-72 months,75.46126760563381,0.9740096122439457,4,0,High,1
0939-YAPAF,25-48 months,100.78857142857143,0.9946564236307971,3,1,Premium,0
0308-IVGOK,7-12 months,38.41818181818182,1.0515854235683861,3,0,Medium,1
7293-LSCDV,49-72 months,18.3875,1.0469068660774983,0,0,Low,1
7025-WCBNE,25-48 months,58.59574468085106,1.0171387073347857,2,0,Medium,1
5756-JYOJT,7-12 months,63.38636363636363,1.0238795267120833,3,0,Medium,1
4710-FDUIZ,49-72 months,100.25803571428571,1.000418562815592,3,0,Premium,1
6030-REHUX,25-48 months,114.44285714285715,0.9686056672075894,5,1,Premium,0
9548-LIGTA,49-72 months,77.83032786885245,1.0413678346129138,5,0,High,0
5150-LJNSR,25-48 months,99.42258064516129,0.9861944777911165,3,0,Premium,1
8270-RKSAP,7-12 months,66.43333333333334,1.061214249874561,0,1,Medium,0
6522-YRBXD,25-48 months,96.15428571428572,0.9833155048434064,3,1,Premium,0
2640-LYMOV,0-6 months,19.4,1.0128865979381443,0,1,Low,0
1218-VKFPE,7-12 months,19.462500000000002,0.9762363519588952,0,1,Low,0
3627-FHKBK,0-6 months,75.3,1.0,1,1,High,0
2865-TCHJW,0-6 months,86.55,1.0306181398035819,2,1,High,0
1423-BMPBQ,0-6 months,19.0,1.0,0,1,Low,0
2393-DIVAI,0-6 months,20.566666666666666,0.9724473257698542,0,1,Low,0
5192-EBGOV,0-6 months,85.7,1.0,1,1,High,0
4568-KNYWR,49-72 months,64.27788461538461,0.9840087361067482,3,0,Medium,1
8752-IMQOS,0-6 months,17.02,1.1809635722679201,0,0,Low,0
0742-LAFQK,49-72 months,103.08472222222223,0.9618302097789035,4,0,Premium,0
0795-LAFGP,49-72 months,93.91619718309859,0.9625602687442356,6,0,Premium,0
0619-OLYUR,49-72 months,112.09791666666666,0.9982344304644378,5,0,Premium,1
5512-IDZEI,25-48 months,25.539130434782606,0.9749744637385087,0,0,Low,0
0459-SPZHJ,49-72 months,86.26984126984127,0.9678932842686293,5,0,High,1
0215-BQKGS,25-48 months,81.28666666666666,1.037070450258345,3,1,High,1
9244-ZVAPM,0-6 months,45.6,1.0,0,1,Medium,0
0719-SYFRB,7-12 months,59.479166666666664,1.0364973730297724,3,1,Medium,0
8208-EUMTE,13-24 months,57.259375,0.9579217377067074,5,0,Medium,0
5172-MIGPM,0-6 months,59.3,1.1053962900505903,2,1,Medium,0
1710-RCXUS,49-72 months,90.48137254901961,0.998548070776132,2,0,Premium,1
0374-FIUCA,49-72 months,21.76076923076923,0.9374668599102124,0,0,Low,1
5839-SUYVZ,13-24 months,73.15625,1.019051687313114,1,1,High,1
5173-ZXXXL,0-6 months,23.85,0.8364779874213836,0,0,Low,0
1096-ADRUX,49-72 months,73.625,1.0084889643463497,0,0,High,1
2001-MCUUW,25-48 months,106.59130434782608,1.0193139174416708,5,0,Premium,0
2731-GJRDG,25-48 months,112.75,0.9716186252771618,5,0,Premium,1
4723-BEGSG,49-72 months,84.64236111111111,1.023719079460147,5,0,High,1
6516-NKQBO,25-48 months,81.18157894736842,0.9977632986482544,5,0,High,1
8672-OAUPW,49-72 months,46.21078431372549,1.0354725787631271,1,0,Medium,1
8207-DMRVL,49-72 months,115.36180555555555,0.9929629607334414,6,0,Premium,1
3419-SNJJD,49-72 months,104.40615384615384,1.008082341152894,4,1,Premium,1
6543-CPZMK,7-12 months,27.66111111111111,1.0827475396665998,1,1,Low,0
4765-OXPPD,7-12 months,73.67222222222222,0.8822864037402911,4,1,High,0
2804-ETQDK,49-72 months,20.562121212121212,0.9994105077002432,0,0,Low,0
6689-VRRTK,25-48 months,110.4625,0.9940024895326467,5,0,Premium,1
7138-GIRSH,49-72 months,68.36399999999999,1.016616932888655,3,0,Medium,1
9396-ZSFLL,13-24 months,42.093333333333334,1.1605163129553373,0,1,Medium,0
6464-KEXXH,7-12 months,23.2875,1.084272678475577,0,1,Low,1
7134-MJPDY,49-72 months,105.70833333333333,0.9729601891998423,4,0,Premium,1
5240-CAOYT,49-72 months,85.69912280701755,1.0215973878420013,3,1,High,1
4059-IIEBK,7-12 months,74.70714285714287,1.0514389520986709,1,1,High,1
4881-JVQOD,7-12 months,36.260000000000005,0.9528405956977384,1,1,Medium,1
0516-UXRMT,49-72 months,92.83548387096775,0.9915389693874004,3,0,Premium,0
4851-BQDNX,25-48 months,83.89125,1.0138125251441599,2,0,High,0
5148-HKFIR,13-24 months,20.3475,0.968177908834009,0,0,Low,0
1009-IRMNA,7-12 months,19.657142857142855,1.0174418604651163,0,1,Low,1
3003-CMDUU,25-48 months,95.82799999999999,0.9929248236423595,3,1,Premium,0
5016-IBERQ,13-24 months,85.5695652173913,0.9845790356181089,2,1,High,0
6797-UCJHZ,49-72 months,103.325,1.0123397048149043,4,0,Premium,1
2469-DTSGX,49-72 months,110.32569444444444,1.0120036004506858,5,0,Premium,0
4554-YGZIH,49-72 months,92.80102040816327,0.9703557094947495,2,1,Premium,1
5099-BAILX,25-48 months,109.02093023255813,1.0158599799483778,5,1,Premium,1
9931-KGHOA,25-48 months,53.78152173913043,1.0226560763152044,1,1,Medium,1
1775-KWJKQ,49-72 months,91.15138888888889,0.9857227749927623,6,0,Premium,1
7665-VIGUD,7-12 months,17.630000000000003,1.1542824730572887,0,0,Low,0
9411-TPQQV,25-48 months,55.904999999999994,0.9757624541633129,4,0,Medium,1
7207-RMRDB,49-72 months,107.47153846153846,0.9816552504061898,4,1,Premium,0
7954-MLBUN,25-48 months,100.31935483870969,0.9913341264992444,4,0,Premium,1
2077-DDHJK,49-72 months,72.22573529411765,0.9816445580135807,4,0,High,1
4913-EHYUI,49-72 months,103.47589285714285,1.0103802645543734,4,0,Premium,1
0195-IESCP,7-12 months,85.53,0.996726294867298,1,1,High,0
9574-BOSMD,49-72 months,23.826470588235296,1.066041229477842,0,0,Low,1
4580-TMHJU,25-48 months,58.12325581395349,0.9660504941383586,1,1,Medium,0
0970-ETWGE,0-6 months,89.55,1.0,2,1,High,0
4908-XAXAY,49-72 months,87.4938775510204,1.0269289979473781,3,0,High,1
8404-VLQFB,13-24 months,26.323333333333334,0.959225022160314,0,1,Low,0
1626-ERCMM,13-24 months,94.9825,0.995446529623878,2,1,Premium,0
0887-HJGAR,0-6 months,45.7,1.0,0,1,Medium,0
2391-IPLOP,49-72 months,68.843,1.011722324709847,3,0,Medium,0
5644-PDMZC,0-6 months,80.75,1.108359133126935,2,1,High,0
3509-GWQGF,13-24 months,72.19166666666666,0.9696410019623688,0,1,High,1
9576-ANLXO,0-6 months,74.10000000000001,0.93859649122807,0,1,High,1
2024-BASKD,0-6 months,74.6,1.0,1,1,High,0
5845-BZZIB,25-48 months,18.72285714285714,1.073554097359988,0,0,Low,0
1140-UKVZG,13-24 months,27.955882352941178,0.8871120462914256,0,1,Low,0
4160-AMJTL,7-12 months,20.5375,0.9567863664029214,0,1,Low,0
5183-SNMJQ,7-12 months,86.51,1.0992948792047161,3,1,High,1
8100-PNJMH,49-72 months,90.18676470588235,0.9851778172746098,6,0,Premium,1
7838-LAZFO,25-48 months,79.94444444444444,0.9856845031271716,5,0,High,1
